pptyp,dpurp,mode,deptm_hr,trexpfac,travdist,travtime,delay,source
Non-Working Adult Age <65,Shop,Walk,19,3157,1.076693084,21.53386168,14.5589868,soundcast_2040_constrained
Non-Working Adult Age <65,Shop,Walk,20,2001,1.021283656,20.42567313,13.63527333,soundcast_2040_constrained
Non-Working Adult Age <65,Shop,Walk,21,661,0.981054829,19.62109658,12.64748084,soundcast_2040_constrained
Non-Working Adult Age <65,Shop,Walk,22,289,1.081932447,21.63864895,14.84691884,soundcast_2040_constrained
Non-Working Adult Age <65,Shop,Walk,23,123,1.021215993,20.42431985,13.74765319,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,0,3,3.7345,24.89666667,13.94333333,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,2,1,3.4065,22.71,12.68,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,3,43,5.184449508,34.5318539,23.1918539,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,4,30,9.381488978,62.5405915,47.07525817,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,5,65,6.754491341,44.99373987,30.2062014,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,6,149,5.905282686,39.19489352,26.62838345,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,7,353,4.839721806,32.1954842,20.41661734,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,8,521,4.211885513,27.98995405,16.86615366,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,9,664,3.6384168,24.1874548,14.03941263,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,10,667,3.655577216,24.27111126,14.165624,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,11,571,3.570317559,23.71633786,13.74169688,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,12,495,3.828143026,25.44968986,15.3690434,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,13,644,3.818741704,25.36237745,15.05441161,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,14,514,3.647213663,24.19075607,13.96723466,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,15,543,4.039924069,26.81895684,16.21519994,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,16,584,3.787457039,25.13341058,14.92823935,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,17,539,3.76746067,25.03210648,14.93474099,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,18,410,3.076133007,20.46586392,11.22305905,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,19,234,3.115137705,20.70408593,11.32605174,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,20,195,2.968833127,19.7234511,10.18273315,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,21,96,2.926982262,19.38918047,10.04761797,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,22,23,3.322406028,22.14937352,12.93198221,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Bike,23,9,2.653648371,17.68499868,8.484998681,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,0,45,9.783427419,17.75912527,0.038236384,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,1,28,4.195051339,11.52163718,-0.16479139,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,2,14,2.907651163,10.21491537,1.263486799,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,3,417,8.866169275,17.34152433,-0.011904928,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,4,257,7.324453238,15.20601188,0.268502153,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,5,484,10.05303097,21.00006647,2.293434241,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,6,1653,8.816707928,20.54257011,3.296544705,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,7,3465,8.561750129,20.00110761,3.127277886,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,8,5983,7.685133442,17.961366,2.294526623,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,9,7924,6.89911971,16.01626866,1.358084658,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,10,8025,6.5024421,15.11910655,0.991956393,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,11,7265,6.584295613,15.25812341,1.030991958,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,12,6875,6.98225902,15.90861901,1.112725194,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,13,7461,6.543316301,15.46177962,1.247931606,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,14,6422,6.548754065,16.20692937,2.02567119,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,15,6074,6.671647728,17.85685537,3.440337427,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,16,6265,5.703868031,16.43417091,3.203433484,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,17,5710,6.44969453,16.88564737,2.76048275,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,18,4777,5.669766356,14.97953114,1.851120004,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,19,3000,6.176872921,14.73442178,1.013895116,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,20,2286,6.838922981,14.54369469,-0.092407674,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,21,1361,5.582109036,13.04710827,-0.061583867,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,22,337,5.996235666,13.33918247,0.074701754,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV2,23,147,4.228205142,11.07353407,-0.369459123,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,0,15,5.947615724,13.31948321,0.37281654,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,1,16,4.692762271,10.72050608,-0.110743924,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,2,5,7.685979621,14.11843603,-0.703563966,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,3,235,7.766333599,15.45365259,0.12386536,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,4,157,6.450702801,14.08528114,0.284898977,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,5,299,11.39679031,22.16148025,2.024222724,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,6,984,8.985424105,19.61583147,2.46165464,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,7,2012,8.718378508,19.20912888,2.371981762,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,8,3535,7.751269111,17.5750838,2.024540657,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,9,4613,6.817536296,15.51553429,1.100032448,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,10,4571,6.596611899,14.91021491,0.806233286,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,11,4081,6.757593146,15.0716029,0.803651418,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,12,4010,7.216359557,15.7378684,0.933292336,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,13,4261,6.677495325,15.13380582,0.992728604,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,14,3757,6.992225955,16.03786204,1.437662408,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,15,3584,7.529568498,18.34620584,3.064235978,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,16,3698,6.258695117,16.87082437,3.210870342,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,17,3332,6.505800095,16.29780368,2.339328294,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,18,2879,5.868762514,15.03935939,1.753405929,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,19,1746,6.357270537,14.66320454,0.839716564,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,20,1371,7.222186598,14.82920396,-0.014924411,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,21,756,5.390612118,12.46877724,-0.017942337,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,22,209,6.551055778,14.06009438,-0.116604186,soundcast_2040_constrained
Non-Working Adult Age <65,Social,HOV3+,23,82,4.971892309,12.14398403,0.186301108,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,0,58,4.761350823,11.86389372,0.208721304,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,1,38,3.573908968,10.44803436,-0.281702479,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,2,7,2.96657417,9.329161125,0.113446839,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,3,438,7.2367266,15.33049542,0.085563916,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,4,305,4.731774273,12.12501938,0.263576754,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,5,498,8.092397681,18.56407234,2.217927761,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,6,1801,6.811874414,17.16456145,2.435832965,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,7,3715,6.313217408,16.28946394,2.289111311,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,8,6788,5.443289921,14.49458066,1.63046605,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,9,9433,5.23494836,13.60934868,1.004843221,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,10,9310,5.043895553,13.06223953,0.732598285,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,11,8560,5.044337963,13.05169827,0.750920237,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,12,7876,5.108385759,13.20637206,0.783053114,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,13,8277,5.051558321,13.17640105,0.860487069,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,14,7589,4.996613638,13.5612322,1.332366742,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,15,7062,5.093207676,14.74122963,2.294608275,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,16,7295,4.469830101,13.94311451,2.364556591,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,17,6776,4.905410589,14.19979853,2.051523735,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,18,5875,4.535050763,13.11452376,1.457395245,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,19,3502,5.016750931,13.13119424,0.928527195,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,20,2723,5.27779294,12.62803995,0.014220631,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,21,1579,4.449345701,11.42292006,-0.02001218,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,22,433,4.761859406,11.86872777,-0.071549371,soundcast_2040_constrained
Non-Working Adult Age <65,Social,SOV,23,165,4.443058903,11.62265656,0.058414136,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,3,2,29.93,105.0505248,66.40052485,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,4,16,8.53625,41.63426659,23.91551659,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,5,52,8.613461538,41.3257815,23.45770457,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,6,129,7.884263566,40.71933644,24.22460775,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,7,230,6.750956522,36.74675905,21.58428079,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,8,338,6.221775148,34.32418293,19.58705275,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,9,416,5.188822115,31.68285748,18.37331422,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,10,372,5.143575269,30.65704597,17.42809435,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,11,330,5.899363636,32.55579002,18.22918396,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,12,366,4.899153005,29.62171115,16.54463464,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,13,322,5.104565217,30.36585336,17.09225087,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,14,330,5.676090909,31.23272279,17.38341976,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,15,362,5.416767956,29.89765731,16.12619322,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,16,340,6.095323529,33.68619546,19.3040484,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,17,318,4.941194969,31.02654975,18.03985164,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,18,237,4.279493671,28.60346126,16.2995794,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,19,153,4.66620915,28.89981751,16.06439268,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,20,70,3.903571429,24.80604205,12.66047062,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Transit,21,21,3.395714286,22.81113618,11.62161237,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,0,39,1.815347627,36.30695254,28.74541408,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,1,34,1.183298862,23.66597724,17.07715371,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,2,8,1.014841208,20.29682417,14.11057417,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,3,611,1.870286765,37.4057353,29.36121811,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,4,386,2.111908767,42.23817534,33.68690591,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,5,1005,2.243799331,44.87598663,36.06504135,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,6,2784,1.908736165,38.1747233,29.96621756,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,7,5347,1.767838833,35.35677666,27.45773981,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,8,8364,1.576316586,31.52633171,23.97409953,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,9,10105,1.446724943,28.93449885,21.63515002,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,10,9722,1.397007501,27.94015001,20.71108295,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,11,8777,1.402718092,28.05436183,20.8217516,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,12,8929,1.438951442,28.77902884,21.50472153,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,13,8811,1.410301126,28.20602253,20.98622114,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,14,8191,1.397243294,27.94486589,20.68224228,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,15,8180,1.478357311,29.56714622,22.23765478,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,16,8577,1.409012737,28.18025475,20.91386557,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,17,7833,1.392907617,27.85815233,20.64391385,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,18,6354,1.270082221,25.40164441,18.3906592,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,19,4014,1.375345278,27.50690555,20.31173116,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,20,2826,1.306528656,26.13057312,19.07553773,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,21,1513,1.113937147,22.27874294,15.5115982,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,22,405,1.136727655,22.73455309,15.77094815,soundcast_2040_constrained
Non-Working Adult Age <65,Social,Walk,23,158,1.198022136,23.96044271,17.13620221,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,3,1,3.23,9.38,-0.08,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,4,3,10.98965842,19.88331227,2.67997894,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,5,5,14.19946955,34.54249263,6.686492629,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,6,12,7.097864952,17.01817113,3.461504462,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,7,13,9.438530662,22.65145838,6.289150689,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,8,16,5.938742677,16.42895095,3.895825949,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,9,5,9.623763788,25.96495574,2.966955737,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,10,7,6.796097781,20.1689935,2.313279216,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,11,2,2.595814394,7.159742133,1.274742133,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,12,7,10.11763934,20.53918387,2.786326724,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,13,3,4.658560606,13.25877273,2.295439394,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,14,2,14.38,23.755,2.995,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,15,2,11.5,22.49,2.05,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,16,5,3.858811717,12.15195821,3.169958206,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,17,4,10.68110436,21.8741821,2.761682099,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,18,2,5.38212399,14.08482767,3.229827672,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,19,1,2.489349621,12.45674549,3.196745494,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,20,4,6.765,15.24,1.69,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,21,2,6.615,13.925,2.135,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,HOV2,23,1,7.88,14.93,2.47,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,0,5,4.578767576,10.98923739,0.391237393,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,1,5,10.30648439,17.82537887,1.205378865,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,3,36,9.470822008,18.11174828,2.042303838,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,4,50,6.613828374,14.7466362,1.882836198,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,5,182,8.570650698,19.55376472,3.923544939,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,6,562,7.777062209,19.80156177,5.392540418,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,7,777,6.599582699,17.96346864,4.98085603,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,8,735,6.0688915,15.99067047,3.932289522,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,9,467,5.78317675,14.353941,2.948887467,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,10,288,5.938518228,14.58301976,2.583054484,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,11,304,7.096644449,16.03015465,2.80818097,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,12,244,5.42756476,13.55697133,2.323733628,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,13,237,6.123804319,14.60594323,2.473031841,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,14,199,5.880036265,14.57710214,2.928609682,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,15,189,5.665326052,15.23807829,3.671623268,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,16,177,6.104761791,16.59177182,4.593353736,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,17,120,5.746200017,14.92939765,3.444730986,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,18,72,5.166790344,13.75714368,2.923115899,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,19,39,5.655878108,13.6255749,2.034036441,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,20,33,5.901984959,13.27054118,2.112056332,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,21,23,5.778471997,14.22637106,1.979414536,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,22,11,7.926984963,17.35965382,2.233290186,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,SOV,23,6,2.99807237,9.151877787,1.503544453,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,0,24,6.505980987,19.9625,7.93125,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,1,26,4.045223004,14.10519231,5.764423077,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,2,25,3.390618636,13.2346,4.8278,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,4,1,2.235852273,17.57,14.87,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,6,5,3.972227348,14.37,5.576,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,7,30,6.201959436,18.3905,6.591833333,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,8,48,7.305742311,21.731875,8.014583333,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,9,67,6.026181046,19.99850746,8.333731343,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,10,243,6.570596647,20.44028807,7.926460905,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,11,224,5.782338546,18.751875,7.708348214,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,12,254,6.320463659,20.00330709,8.198267717,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,13,327,5.531667574,18.24692661,7.450565749,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,14,328,6.014046251,19.34042683,7.550091463,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,15,599,5.773504113,18.79434891,7.551828047,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,16,804,6.36755165,19.77159826,8.010329602,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,17,829,6.230539625,19.81186369,7.750524729,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,18,376,5.321234699,18.39695479,7.794268617,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,19,177,7.223651174,21.4429096,8.037485876,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,20,183,5.744198871,19.11177596,7.68784153,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,21,78,5.42426094,17.90153846,7.599487179,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,22,88,5.833170493,18.39852273,6.940568182,soundcast_2040_constrained
Part-Time Worker,Change Mode Inserted Purpose,Transit,23,122,5.599124152,17.86586066,6.462909836,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,0,2,4.03125,26.875,16.325,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,1,2,4.936271625,32.9084775,19.8134775,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,3,21,13.71114721,91.39042827,71.13519017,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,4,20,9.490893423,63.26007232,47.39757232,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,5,32,8.778853296,58.48545427,42.87357927,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,6,62,9.624486996,64.15088716,47.2050807,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,7,78,8.035782906,53.18237231,38.54275693,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,8,145,7.65328415,50.94242986,36.29705055,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,9,131,6.319353202,41.89543452,28.43299178,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,10,154,5.84597092,38.90431814,26.02282463,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,11,134,5.205787954,34.60659763,23.05555285,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,12,121,6.351452432,42.1439804,28.06695561,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,13,118,7.272859557,48.33063065,34.16927472,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,14,129,6.942486181,46.08892988,32.33706941,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,15,157,5.370877048,35.73436545,22.72086227,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,16,163,5.033419032,33.46885694,21.97266062,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,17,133,4.944775826,32.94340184,21.26152214,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,18,85,4.267690173,28.28238784,16.89697608,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,19,69,5.491249163,36.41834459,23.27660546,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,20,50,5.678242661,37.58547885,26.15987885,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,21,21,4.00889864,26.72599093,15.27075284,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,22,8,3.498452167,23.23415712,13.87790712,soundcast_2040_constrained
Part-Time Worker,Escort,Bike,23,11,3.12928472,20.78332835,13.03060107,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,0,49,4.497694218,11.43382605,-0.321480074,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,1,30,3.300130328,10.0094027,0.387069364,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,2,15,3.31907702,10.93372368,0.449057014,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,3,549,4.948539837,12.22710715,-0.208156965,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,4,381,4.410329022,11.54004116,0.044450605,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,5,765,5.807766595,15.06750034,1.503147401,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,6,2460,4.708768608,13.62258948,1.746723625,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,7,3965,4.738146309,13.67795198,1.677772916,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,8,4906,4.712301963,13.31502797,1.256352876,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,9,4572,4.666593725,12.77172314,0.7713185,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,10,3024,5.062527143,13.07998404,0.656769756,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,11,2477,5.066794937,13.02540197,0.595535195,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,12,2318,5.433586232,13.58934765,0.643575437,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,13,2480,5.287576456,13.47851412,0.644469761,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,14,2286,5.179799492,13.48825806,0.824386673,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,15,2321,5.05003726,13.95310018,1.516305699,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,16,2389,4.838069055,14.10836224,1.932096019,soundcast_2040_constrained
Part-Time Worker,Escort,HOV2,17,1914,4.959888333,14.1749824,1.817626077,soundcast_2040_constrained
