pptyp,dpurp,mode,deptm_hr,trexpfac,travdist,travtime,delay,source
Child Age 0-4,None/Home,Transit,21,84,4.37797619,34.57192506,22.6670441,soundcast
Child Age 0-4,None/Home,Walk,0,116,1.408772399,28.17544797,21.27562039,soundcast
Child Age 0-4,None/Home,Walk,1,65,1.538139757,30.76279513,23.62464129,soundcast
Child Age 0-4,None/Home,Walk,2,44,1.352123136,27.04246272,20.22496272,soundcast
Child Age 0-4,None/Home,Walk,3,34,1.72766693,34.55333859,26.83657389,soundcast
Child Age 0-4,None/Home,Walk,4,102,1.413155866,28.26311732,21.33223497,soundcast
Child Age 0-4,None/Home,Walk,5,90,1.587578978,31.75157957,24.43280179,soundcast
Child Age 0-4,None/Home,Walk,6,209,1.476223302,29.52446605,22.4436048,soundcast
Child Age 0-4,None/Home,Walk,7,758,1.424525037,28.49050074,21.51725536,soundcast
Child Age 0-4,None/Home,Walk,8,1512,1.462964159,29.25928319,22.09934933,soundcast
Child Age 0-4,None/Home,Walk,9,2278,1.561319545,31.22639089,23.9359124,soundcast
Child Age 0-4,None/Home,Walk,10,3094,1.435253266,28.70506531,21.65544023,soundcast
Child Age 0-4,None/Home,Walk,11,3304,1.401175549,28.02351098,21.05144681,soundcast
Child Age 0-4,None/Home,Walk,12,3213,1.432848308,28.65696616,21.59621297,soundcast
Child Age 0-4,None/Home,Walk,13,3523,1.395376051,27.90752102,20.91739897,soundcast
Child Age 0-4,None/Home,Walk,14,3514,1.369493167,27.38986335,20.43138298,soundcast
Child Age 0-4,None/Home,Walk,15,4430,1.376626023,27.53252046,20.56159269,soundcast
Child Age 0-4,None/Home,Walk,16,3922,1.38731064,27.74621281,20.77683749,soundcast
Child Age 0-4,None/Home,Walk,17,3379,1.42078562,28.4157124,21.3465736,soundcast
Child Age 0-4,None/Home,Walk,18,3121,1.393179868,27.86359736,20.88001197,soundcast
Child Age 0-4,None/Home,Walk,19,3360,1.409385827,28.18771653,21.14334749,soundcast
Child Age 0-4,None/Home,Walk,20,2763,1.446756987,28.93513973,21.83088349,soundcast
Child Age 0-4,None/Home,Walk,21,1548,1.413064585,28.26129169,21.21031624,soundcast
Child Age 0-4,None/Home,Walk,22,1147,1.444944376,28.89888753,21.7912415,soundcast
Child Age 0-4,None/Home,Walk,23,826,1.577993814,31.55987628,24.15908935,soundcast
Child Age 0-4,Personal Business,Bike,3,3,5.127374527,34.07088068,20.54754735,soundcast
Child Age 0-4,Personal Business,Bike,4,3,10.1405,67.60333333,51.55,soundcast
Child Age 0-4,Personal Business,Bike,5,13,5.203036029,34.60765278,23.44380663,soundcast
Child Age 0-4,Personal Business,Bike,6,28,5.120000998,33.98285297,23.45035297,soundcast
Child Age 0-4,Personal Business,Bike,7,52,5.162163908,34.22598151,23.34328921,soundcast
Child Age 0-4,Personal Business,Bike,8,93,3.096666219,20.6191387,12.03956881,soundcast
Child Age 0-4,Personal Business,Bike,9,123,4.305509477,28.68278183,18.29757858,soundcast
Child Age 0-4,Personal Business,Bike,10,112,3.829247368,25.4277183,15.76253972,soundcast
Child Age 0-4,Personal Business,Bike,11,92,3.450841268,22.94902496,14.18815539,soundcast
Child Age 0-4,Personal Business,Bike,12,88,3.54845852,23.61802208,14.6802948,soundcast
Child Age 0-4,Personal Business,Bike,13,96,3.376507969,22.46342407,13.60154907,soundcast
Child Age 0-4,Personal Business,Bike,14,74,3.41370332,22.71617119,13.37414416,soundcast
Child Age 0-4,Personal Business,Bike,15,91,3.351838987,22.27532046,13.22257321,soundcast
Child Age 0-4,Personal Business,Bike,16,73,2.849327592,18.91066879,10.80340852,soundcast
Child Age 0-4,Personal Business,Bike,17,61,3.650801409,24.30447958,15.18431565,soundcast
Child Age 0-4,Personal Business,Bike,18,35,2.706094858,17.99795923,9.312816371,soundcast
Child Age 0-4,Personal Business,Bike,19,25,4.15301157,27.63958723,18.07158723,soundcast
Child Age 0-4,Personal Business,Bike,20,15,2.40578983,15.94598944,8.015322773,soundcast
Child Age 0-4,Personal Business,Bike,21,10,2.558006534,17.0349678,8.982967803,soundcast
Child Age 0-4,Personal Business,Bike,22,2,1.885101765,12.5673451,4.922345101,soundcast
Child Age 0-4,Personal Business,HOV2,0,20,3.232247828,9.651950306,-0.034549694,soundcast
Child Age 0-4,Personal Business,HOV2,1,11,5.196191208,12.95593003,0.36683912,soundcast
Child Age 0-4,Personal Business,HOV2,2,5,4.223207702,11.3874721,-0.452527895,soundcast
Child Age 0-4,Personal Business,HOV2,3,189,6.547020352,14.31837722,0.037901029,soundcast
Child Age 0-4,Personal Business,HOV2,4,125,4.544386149,11.78989607,-0.002183934,soundcast
Child Age 0-4,Personal Business,HOV2,5,277,7.592226969,17.12586434,1.325286727,soundcast
Child Age 0-4,Personal Business,HOV2,6,984,6.108278651,15.81613098,2.105399268,soundcast
Child Age 0-4,Personal Business,HOV2,7,2085,5.837414877,15.02636078,1.739094595,soundcast
Child Age 0-4,Personal Business,HOV2,8,3550,5.497199046,13.90046094,1.11064967,soundcast
Child Age 0-4,Personal Business,HOV2,9,4693,5.28202545,13.08304653,0.557489316,soundcast
Child Age 0-4,Personal Business,HOV2,10,4858,5.126745708,12.55759373,0.307566971,soundcast
Child Age 0-4,Personal Business,HOV2,11,4135,5.08312634,12.59445914,0.355366029,soundcast
Child Age 0-4,Personal Business,HOV2,12,3873,5.382576452,12.9519476,0.348893117,soundcast
Child Age 0-4,Personal Business,HOV2,13,4082,4.840643798,12.182608,0.315917653,soundcast
Child Age 0-4,Personal Business,HOV2,14,3531,4.783557189,12.25389301,0.335062652,soundcast
Child Age 0-4,Personal Business,HOV2,15,3533,4.788316827,12.6438198,0.88351694,soundcast
Child Age 0-4,Personal Business,HOV2,16,3343,4.628073237,12.91386533,1.287792935,soundcast
Child Age 0-4,Personal Business,HOV2,17,2605,4.861910344,13.13843654,1.111787785,soundcast
Child Age 0-4,Personal Business,HOV2,18,1957,5.032120949,13.10514553,0.803576806,soundcast
Child Age 0-4,Personal Business,HOV2,19,1045,5.00354058,12.62640486,0.481246966,soundcast
Child Age 0-4,Personal Business,HOV2,20,754,5.117865185,12.1380392,-0.18668229,soundcast
Child Age 0-4,Personal Business,HOV2,21,389,5.23678465,12.30848051,-0.250516922,soundcast
Child Age 0-4,Personal Business,HOV2,22,136,4.894286548,11.96282011,-0.074018121,soundcast
Child Age 0-4,Personal Business,HOV2,23,78,4.35607269,11.16564277,-0.187434149,soundcast
Child Age 0-4,Personal Business,HOV3+,0,13,3.592946436,10.75306298,0.65537067,soundcast
Child Age 0-4,Personal Business,HOV3+,1,11,6.031410124,13.87374559,0.028291046,soundcast
Child Age 0-4,Personal Business,HOV3+,2,1,2.21125,7.68672619,0.38672619,soundcast
Child Age 0-4,Personal Business,HOV3+,3,168,7.515988104,15.73084466,0.013582759,soundcast
Child Age 0-4,Personal Business,HOV3+,4,127,5.617932843,13.12464784,0.159765948,soundcast
Child Age 0-4,Personal Business,HOV3+,5,272,7.800671874,17.23834575,1.503014871,soundcast
Child Age 0-4,Personal Business,HOV3+,6,939,6.471528903,16.47585726,2.428381223,soundcast
Child Age 0-4,Personal Business,HOV3+,7,1980,5.872823223,15.28955132,1.808005865,soundcast
Child Age 0-4,Personal Business,HOV3+,8,3295,5.62489483,14.19826327,1.118114562,soundcast
Child Age 0-4,Personal Business,HOV3+,9,4241,5.550112156,13.58430445,0.623868229,soundcast
Child Age 0-4,Personal Business,HOV3+,10,4261,5.341423008,12.93223382,0.359229829,soundcast
Child Age 0-4,Personal Business,HOV3+,11,3549,5.281731548,12.90039264,0.353709064,soundcast
Child Age 0-4,Personal Business,HOV3+,12,3294,5.552719348,13.24050416,0.39060434,soundcast
Child Age 0-4,Personal Business,HOV3+,13,3412,5.275943998,12.85485988,0.341064448,soundcast
Child Age 0-4,Personal Business,HOV3+,14,2956,5.400556392,13.27016739,0.57850974,soundcast
Child Age 0-4,Personal Business,HOV3+,15,2900,5.114656251,13.35597174,1.087133811,soundcast
Child Age 0-4,Personal Business,HOV3+,16,2889,5.010973495,13.4970056,1.353236131,soundcast
Child Age 0-4,Personal Business,HOV3+,17,2161,5.17895412,13.61068971,1.132443526,soundcast
Child Age 0-4,Personal Business,HOV3+,18,1586,5.026445594,12.95484538,0.73799797,soundcast
Child Age 0-4,Personal Business,HOV3+,19,923,5.333916359,13.17514774,0.565104404,soundcast
Child Age 0-4,Personal Business,HOV3+,20,619,5.835153491,13.42881593,-0.002944973,soundcast
Child Age 0-4,Personal Business,HOV3+,21,348,5.317311787,12.50452259,-0.155793503,soundcast
Child Age 0-4,Personal Business,HOV3+,22,102,4.52813916,11.28471478,-0.273226399,soundcast
Child Age 0-4,Personal Business,HOV3+,23,59,5.92392411,12.8351484,-0.380275332,soundcast
Child Age 0-4,Personal Business,School Bus,7,1,0.780397727,4.973734848,0.283734848,soundcast
Child Age 0-4,Personal Business,School Bus,8,2,0.877365846,6.476080713,-0.628919287,soundcast
Child Age 0-4,Personal Business,School Bus,15,1,3.98,11.8,0.05,soundcast
Child Age 0-4,Personal Business,School Bus,16,1,2.483794697,8.822108965,0.562108965,soundcast
Child Age 0-4,Personal Business,School Bus,22,1,2.860866667,8.305422607,-0.084577393,soundcast
Child Age 0-4,Personal Business,Transit,3,1,42.97,144.9669508,92.65695084,soundcast
Child Age 0-4,Personal Business,Transit,4,3,3.056666667,29.01809237,20.04475904,soundcast
Child Age 0-4,Personal Business,Transit,5,18,6.876111111,41.85628457,26.97628457,soundcast
Child Age 0-4,Personal Business,Transit,6,46,7.853478261,44.42301295,27.77040425,soundcast
Child Age 0-4,Personal Business,Transit,7,65,6.930461538,41.36416725,25.59570571,soundcast
Child Age 0-4,Personal Business,Transit,8,121,6.492066116,39.90531769,24.89812761,soundcast
Child Age 0-4,Personal Business,Transit,9,108,5.35,37.68155608,24.12859312,soundcast
Child Age 0-4,Personal Business,Transit,10,103,5.037864078,37.687636,24.447636,soundcast
Child Age 0-4,Personal Business,Transit,11,99,5.904040404,40.09578557,25.74992698,soundcast
Child Age 0-4,Personal Business,Transit,12,93,6.137741935,37.56522138,22.99038267,soundcast
Child Age 0-4,Personal Business,Transit,13,94,5.549468085,33.84202089,20.26510599,soundcast
Child Age 0-4,Personal Business,Transit,14,84,3.695714286,29.89151486,18.24889581,soundcast
Child Age 0-4,Personal Business,Transit,15,88,4.945,32.34282309,19.05100491,soundcast
Child Age 0-4,Personal Business,Transit,16,69,4.697246377,32.02282537,18.90688334,soundcast
Child Age 0-4,Personal Business,Transit,17,59,6.69779661,40.85314502,25.63585688,soundcast
Child Age 0-4,Personal Business,Transit,18,45,3.930444444,28.39289495,16.82733939,soundcast
Child Age 0-4,Personal Business,Transit,19,23,3.49826087,25.39417606,13.74243693,soundcast
Child Age 0-4,Personal Business,Transit,20,16,3.941875,28.72033951,17.23096451,soundcast
Child Age 0-4,Personal Business,Transit,21,3,3.343333333,25.63977642,14.73310975,soundcast
Child Age 0-4,Personal Business,Walk,0,2,3.395420809,67.90841617,57.64341617,soundcast
Child Age 0-4,Personal Business,Walk,1,2,1.747503788,34.95007576,27.10507576,soundcast
Child Age 0-4,Personal Business,Walk,3,52,2.356520899,47.13041799,38.11407183,soundcast
Child Age 0-4,Personal Business,Walk,4,47,1.939266531,38.78533063,30.58724552,soundcast
Child Age 0-4,Personal Business,Walk,5,110,2.486656705,49.7331341,40.93440683,soundcast
Child Age 0-4,Personal Business,Walk,6,293,1.953623639,39.07247279,31.14093695,soundcast
Child Age 0-4,Personal Business,Walk,7,550,1.588236138,31.76472277,24.45125004,soundcast
Child Age 0-4,Personal Business,Walk,8,914,1.386914822,27.73829643,20.68488287,soundcast
Child Age 0-4,Personal Business,Walk,9,1095,1.21833396,24.36667919,17.63343718,soundcast
Child Age 0-4,Personal Business,Walk,10,1067,1.172736952,23.45473904,16.82258346,soundcast
Child Age 0-4,Personal Business,Walk,11,1032,1.254394687,25.08789373,18.37902745,soundcast
Child Age 0-4,Personal Business,Walk,12,910,1.229214172,24.58428344,17.76171201,soundcast
Child Age 0-4,Personal Business,Walk,13,930,1.262465063,25.24930126,18.56172061,soundcast
Child Age 0-4,Personal Business,Walk,14,786,1.222327678,24.44655355,17.7647851,soundcast
Child Age 0-4,Personal Business,Walk,15,859,1.31613108,26.3226216,19.4105727,soundcast
Child Age 0-4,Personal Business,Walk,16,763,1.201255893,24.02511785,17.30481641,soundcast
Child Age 0-4,Personal Business,Walk,17,587,1.217415173,24.34830347,17.57382306,soundcast
Child Age 0-4,Personal Business,Walk,18,423,1.091826343,21.83652686,15.34276799,soundcast
Child Age 0-4,Personal Business,Walk,19,266,1.119228333,22.38456666,15.80020576,soundcast
Child Age 0-4,Personal Business,Walk,20,170,1.254369524,25.08739049,18.22027284,soundcast
Child Age 0-4,Personal Business,Walk,21,84,0.903456942,18.06913883,12.00782931,soundcast
Child Age 0-4,Personal Business,Walk,22,40,1.192000958,23.84001916,16.86676916,soundcast
Child Age 0-4,Personal Business,Walk,23,22,0.646192438,12.92384875,7.154757842,soundcast
Child Age 0-4,School,Bike,5,4,5.75603725,38.37358167,25.25358167,soundcast
Child Age 0-4,School,Bike,6,58,5.9281512,39.44053517,27.73208689,soundcast
Child Age 0-4,School,Bike,7,147,3.623478378,24.00038461,14.62562271,soundcast
Child Age 0-4,School,Bike,8,157,2.374714005,15.71890419,7.97629272,soundcast
Child Age 0-4,School,Bike,9,72,2.53504835,16.77341436,8.991053251,soundcast
Child Age 0-4,School,Bike,10,29,1.893869458,12.52681955,5.324750586,soundcast
Child Age 0-4,School,Bike,11,28,2.90946557,19.23524034,10.95809749,soundcast
Child Age 0-4,School,Bike,12,10,1.505188621,9.906484745,3.234484745,soundcast
Child Age 0-4,School,Bike,13,11,1.405044136,9.351453561,2.514180833,soundcast
Child Age 0-4,School,Bike,14,8,2.411985278,16.03616764,7.836167639,soundcast
Child Age 0-4,School,Bike,15,8,1.692698846,11.21017981,4.500179807,soundcast
Child Age 0-4,School,Bike,16,10,1.660496663,10.76047018,3.880470179,soundcast
Child Age 0-4,School,Bike,17,5,1.437704482,9.495024828,3.837024828,soundcast
Child Age 0-4,School,Bike,18,1,0.590530303,3.543181818,-2.496818182,soundcast
Child Age 0-4,School,HOV2,3,16,2.460925458,8.84313028,0.12875528,soundcast
Child Age 0-4,School,HOV2,4,17,3.280062195,9.624505667,-0.571964921,soundcast
Child Age 0-4,School,HOV2,5,98,5.073480385,13.6210368,1.063383736,soundcast
Child Age 0-4,School,HOV2,6,1503,4.820054648,13.84104418,1.426460011,soundcast
Child Age 0-4,School,HOV2,7,5231,3.880898654,11.7066107,0.846241746,soundcast
Child Age 0-4,School,HOV2,8,5932,3.412632569,10.63907947,0.477112175,soundcast
Child Age 0-4,School,HOV2,9,2692,3.121944981,9.857621407,0.171269253,soundcast
Child Age 0-4,School,HOV2,10,1082,3.286880319,9.956322099,0.027366462,soundcast
Child Age 0-4,School,HOV2,11,734,3.061215575,9.478474865,-0.03572132,soundcast
Child Age 0-4,School,HOV2,12,433,2.884716211,9.339298195,0.002323599,soundcast
Child Age 0-4,School,HOV2,13,304,2.607740142,8.849751049,0.106231312,soundcast
Child Age 0-4,School,HOV2,14,239,2.919416792,9.193124724,0.100195854,soundcast
Child Age 0-4,School,HOV2,15,328,2.719189349,9.153198827,0.193076876,soundcast
Child Age 0-4,School,HOV2,16,213,2.793040862,9.707361806,0.572432229,soundcast
Child Age 0-4,School,HOV2,17,170,2.817796866,9.65014011,0.523493051,soundcast
Child Age 0-4,School,HOV2,18,94,2.465308374,8.450014639,0.089908256,soundcast
Child Age 0-4,School,HOV2,19,27,2.23069942,8.940452365,0.787489402,soundcast
Child Age 0-4,School,HOV2,20,18,3.848147426,10.34307466,-0.008592002,soundcast
Child Age 0-4,School,HOV2,21,5,2.702887424,8.421705641,-0.32629436,soundcast
Child Age 0-4,School,HOV2,22,4,2.526300915,9.76490844,-0.03509156,soundcast
Child Age 0-4,School,HOV2,23,1,0.408522727,2.686822552,-2.443177448,soundcast
Child Age 0-4,School,HOV3+,3,23,4.380276103,11.3307039,-0.303209145,soundcast
Child Age 0-4,School,HOV3+,4,23,3.275038691,9.216959157,-0.371301713,soundcast
Child Age 0-4,School,HOV3+,5,114,5.614010269,14.75828289,1.403721488,soundcast
Child Age 0-4,School,HOV3+,6,1682,4.97803018,14.18768956,1.62823653,soundcast
Child Age 0-4,School,HOV3+,7,5685,3.905271806,11.82527189,0.874647438,soundcast
Child Age 0-4,School,HOV3+,8,6343,3.449877146,10.68690763,0.519113214,soundcast
Child Age 0-4,School,HOV3+,9,2834,3.42753537,10.31890344,0.19272842,soundcast
Child Age 0-4,School,HOV3+,10,1152,3.294664633,10.02131724,0.017601962,soundcast
Child Age 0-4,School,HOV3+,11,617,3.38015646,9.997875265,-0.042205772,soundcast
Child Age 0-4,School,HOV3+,12,347,3.169642118,9.593503823,-0.060646033,soundcast
Child Age 0-4,School,HOV3+,13,275,2.525926295,8.408455254,-0.217908382,soundcast
Child Age 0-4,School,HOV3+,14,213,2.642699834,8.962473854,0.155431601,soundcast
Child Age 0-4,School,HOV3+,15,274,2.883349138,9.432572097,0.358922462,soundcast
Child Age 0-4,School,HOV3+,16,179,3.017263307,9.903639302,0.639337626,soundcast
Child Age 0-4,School,HOV3+,17,159,2.746235613,9.66725907,0.880152152,soundcast
Child Age 0-4,School,HOV3+,18,56,2.280136095,8.706348014,0.329919443,soundcast
Child Age 0-4,School,HOV3+,19,23,2.752531988,9.029807264,0.387633351,soundcast
Child Age 0-4,School,HOV3+,20,7,2.419448846,8.35885658,-0.696857706,soundcast
Child Age 0-4,School,HOV3+,21,6,1.629681524,7.189067111,-0.202599555,soundcast
Child Age 0-4,School,School Bus,5,1,2.290795455,7.282820549,-0.267179451,soundcast
Child Age 0-4,School,School Bus,6,6,6.008861658,16.24039551,2.732062172,soundcast
Child Age 0-4,School,School Bus,7,14,2.747369724,9.15480127,-0.279484445,soundcast
Child Age 0-4,School,School Bus,8,15,4.926087643,13.09164705,0.438313712,soundcast
Child Age 0-4,School,School Bus,9,9,5.332506117,14.86771166,0.475489441,soundcast
Child Age 0-4,School,School Bus,10,5,3.80038101,10.50523555,0.599235549,soundcast
Child Age 0-4,School,School Bus,12,2,2.038909091,8.420014733,-0.244985267,soundcast
Child Age 0-4,School,School Bus,13,2,3.97,13.27,0.28,soundcast
Child Age 0-4,School,School Bus,14,1,1.271135859,7.570068015,0.960068015,soundcast
Child Age 0-4,School,School Bus,15,1,3.96,12.17,0.48,soundcast
Child Age 0-4,School,Transit,6,1,5.29,60.83814046,45.28814046,soundcast
Child Age 0-4,School,Transit,7,1,5.23,59.42251138,44.93251138,soundcast
Child Age 0-4,School,Walk,3,11,3.679412205,73.5882441,62.86642591,soundcast
Child Age 0-4,School,Walk,4,17,6.426284265,128.5256853,112.3462735,soundcast
Child Age 0-4,School,Walk,5,85,3.243869298,64.87738596,54.3019742,soundcast
Child Age 0-4,School,Walk,6,541,1.963678677,39.27357355,31.17963639,soundcast
Child Age 0-4,School,Walk,7,1151,1.292806633,25.85613265,19.04307444,soundcast
Child Age 0-4,School,Walk,8,1132,1.073348976,21.46697953,15.02375515,soundcast
Child Age 0-4,School,Walk,9,505,0.929551683,18.59103365,12.37737028,soundcast
Child Age 0-4,School,Walk,10,226,1.056712898,21.13425795,14.59686857,soundcast
Child Age 0-4,School,Walk,11,173,0.942148815,18.84297631,12.46413238,soundcast
Child Age 0-4,School,Walk,12,98,0.843077558,16.86155115,11.00093891,soundcast
Child Age 0-4,School,Walk,13,85,1.065664778,21.31329555,14.76658967,soundcast
Child Age 0-4,School,Walk,14,65,1.052729008,21.05458016,14.29011862,soundcast
Child Age 0-4,School,Walk,15,92,1.144798618,22.89597236,16.44390714,soundcast
Child Age 0-4,School,Walk,16,60,0.875861556,17.51723111,11.86606445,soundcast
Child Age 0-4,School,Walk,17,46,1.072676252,21.45352505,14.67874244,soundcast
Child Age 0-4,School,Walk,18,27,1.137365344,22.74730688,16.3032328,soundcast
Child Age 0-4,School,Walk,19,3,1.127769809,22.55539617,16.69539617,soundcast
Child Age 0-4,School,Walk,20,5,1.025281525,20.50563049,15.14563049,soundcast
Child Age 0-4,School,Walk,21,1,0.568790658,11.37581316,5.475813157,soundcast
Child Age 0-4,Shop,Bike,3,1,2.569485973,17.12990649,8.63990649,soundcast
Child Age 0-4,Shop,Bike,5,7,4.899012372,32.53107815,23.94822101,soundcast
Child Age 0-4,Shop,Bike,6,12,5.326488666,34.92289792,23.23956459,soundcast
Child Age 0-4,Shop,Bike,7,41,4.497526612,29.9390971,19.43324344,soundcast
Child Age 0-4,Shop,Bike,8,55,3.257125039,21.64803745,12.55440108,soundcast
Child Age 0-4,Shop,Bike,9,93,3.369006769,22.43046165,13.73917133,soundcast
Child Age 0-4,Shop,Bike,10,100,2.837621996,18.79963654,10.48593654,soundcast
Child Age 0-4,Shop,Bike,11,88,3.315819921,22.05088769,12.91668314,soundcast
Child Age 0-4,Shop,Bike,12,91,3.204506763,21.23446844,12.65139152,soundcast
Child Age 0-4,Shop,Bike,13,119,3.435709333,22.85319251,14.18025134,soundcast
Child Age 0-4,Shop,Bike,14,68,3.283559141,21.81109021,12.87873726,soundcast
Child Age 0-4,Shop,Bike,15,100,3.124396366,20.76761718,11.92601718,soundcast
Child Age 0-4,Shop,Bike,16,95,3.135281702,20.86014622,12.24119885,soundcast
Child Age 0-4,Shop,Bike,17,51,2.919873516,19.42441178,10.98833335,soundcast
Child Age 0-4,Shop,Bike,18,60,2.699102094,17.93998829,9.510154952,soundcast
Child Age 0-4,Shop,Bike,19,36,2.93597547,19.52971441,11.14249219,soundcast
Child Age 0-4,Shop,Bike,20,26,3.600578481,23.97556886,13.06095347,soundcast
Child Age 0-4,Shop,Bike,21,8,3.242106557,21.61404371,12.99529371,soundcast
Child Age 0-4,Shop,Bike,22,8,3.266420845,21.75723114,12.93348114,soundcast
Child Age 0-4,Shop,Bike,23,1,0.478028455,3.186856364,-2.983143636,soundcast
Child Age 0-4,Shop,HOV2,0,11,7.678162259,15.12440763,-0.345592369,soundcast
Child Age 0-4,Shop,HOV2,1,8,8.416215278,16.00771267,0.242712674,soundcast
Child Age 0-4,Shop,HOV2,2,3,3.48319596,10.80974386,0.036410528,soundcast
Child Age 0-4,Shop,HOV2,3,79,5.15985965,11.91852094,-0.237555005,soundcast
Child Age 0-4,Shop,HOV2,4,56,6.092063181,13.33120768,-0.201113748,soundcast
Child Age 0-4,Shop,HOV2,5,110,4.451869812,12.08249166,0.331400751,soundcast
Child Age 0-4,Shop,HOV2,6,499,5.290090077,14.48850243,1.898762953,soundcast
Child Age 0-4,Shop,HOV2,7,1389,4.950355708,13.44186277,1.285815254,soundcast
Child Age 0-4,Shop,HOV2,8,2499,4.518585759,12.37279282,0.888407064,soundcast
